"999,""999"",""999"",""999"",""999"",""firstFullscreen"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""0"",""7382"",""0.0-0.0"",""8599403"""
"3228.81,""<p> J'accepte de </p>porter deux lourds sacs de courses sur 1 km<p> pour </p>recevoir une barquette de fraises.<p> </p>"",""1"",""999"",""999"",""quest_exp"",""20"",""porter deux lourds sacs de courses sur 1 km"",""13"",""recevoir une barquette de fraises."",""11"",""html-button-response"",""84"",""147346"",""0.0-84.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""85"",""147349"",""0.0-85.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""86"",""147850"",""0.0-86.0"",""8599403"""
"4811.5,""<p> J'accepte de </p>prÃªter mon tÃ©lÃ©phone Ã  un inconnu<p> pour </p>recevoir un cafÃ© expresso.<p> </p>"",""1"",""999"",""999"",""quest_exp"",""21"",""prÃªter mon tÃ©lÃ©phone Ã  un inconnu"",""4"",""recevoir un cafÃ© expresso."",""12"",""html-button-response"",""87"",""153163"",""0.0-87.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""88"",""153166"",""0.0-88.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""89"",""153667"",""0.0-89.0"",""8599403"""
"6938.88,""<p> J'accepte de </p>dÃ©boucher 10 bouteilles Ã  la main<p> pour </p>recevoir une part de pizza.<p> </p>"",""1"",""999"",""999"",""quest_exp"",""22"",""dÃ©boucher 10 bouteilles Ã  la main"",""14"",""recevoir une part de pizza."",""9"",""html-button-response"",""90"",""161108"",""0.0-90.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""91"",""161111"",""0.0-91.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""92"",""161612"",""0.0-92.0"",""8599403"""
"12896.3,""<p> J'accepte de </p>planter 10 clous dans une planche<p> pour </p>recevoir un cafÃ© expresso.<p> </p>"",""0"",""999"",""999"",""quest_exp"",""23"",""planter 10 clous dans une planche"",""15"",""recevoir un cafÃ© expresso."",""12"",""html-button-response"",""93"",""175011"",""0.0-93.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""94"",""175013"",""0.0-94.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""95"",""175515"",""0.0-95.0"",""8599403"""
"2120.99,""<p> J'accepte de </p>monter Ã  pied 5 Ã©tages d'escalier<p> pour </p>recevoir un croque monsieur.<p> </p>"",""0"",""999"",""999"",""quest_exp"",""24"",""monter Ã  pied 5 Ã©tages d'escalier"",""7"",""recevoir un croque monsieur."",""15"",""html-button-response"",""96"",""178139"",""0.0-96.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""97"",""178141"",""0.0-97.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""98"",""178642"",""0.0-98.0"",""8599403"""
"3509.85,""<p> J'accepte de </p>trouver de tÃªte la date d'il y a 100 jours<p> pour </p>recevoir un pot de miel.<p> </p>"",""1"",""999"",""999"",""quest_exp"",""25"",""trouver de tÃªte la date d'il y a 100 jours"",""23"",""recevoir un pot de miel."",""13"",""html-button-response"",""99"",""182655"",""0.0-99.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""100"",""182657"",""0.0-100.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""101"",""183158"",""0.0-101.0"",""8599403"""
"2324.41,""<p> J'accepte de </p>aller nourrir le chat du voisin en son absence<p> pour </p>recevoir une crÃªpe au sucre.<p> </p>"",""0"",""999"",""999"",""quest_exp"",""26"",""aller nourrir le chat du voisin en son absence"",""3"",""recevoir une crÃªpe au sucre."",""14"",""html-button-response"",""102"",""185985"",""0.0-102.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""103"",""185987"",""0.0-103.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""104"",""186489"",""0.0-104.0"",""8599403"""
"2921.68,""<p> J'accepte de </p>rÃ©sumer un texte d'une page en 5 lignes<p> pour </p>recevoir un compliment.<p> </p>"",""1"",""999"",""999"",""quest_exp"",""27"",""rÃ©sumer un texte d'une page en 5 lignes"",""16"",""recevoir un compliment."",""1"",""html-button-response"",""105"",""189913"",""0.0-105.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""106"",""189915"",""0.0-106.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""107"",""190417"",""0.0-107.0"",""8599403"""
"2259,""<p> J'accepte de </p>calculer le prix total de 15 achats<p> pour </p>recevoir une barquette de fraises.<p> </p>"",""1"",""999"",""999"",""quest_exp"",""28"",""calculer le prix total de 15 achats"",""20"",""recevoir une barquette de fraises."",""11"",""html-button-response"",""108"",""193179"",""0.0-108.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""109"",""193181"",""0.0-109.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""110"",""193683"",""0.0-110.0"",""8599403"""
"2486.13,""<p> J'accepte de </p>prendre RDV par tÃ©lÃ©phone<p> pour </p>recevoir une part de pizza.<p> </p>"",""0"",""999"",""999"",""quest_exp"",""29"",""prendre RDV par tÃ©lÃ©phone"",""6"",""recevoir une part de pizza."",""9"",""html-button-response"",""111"",""196671"",""0.0-111.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""112"",""196673"",""0.0-112.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""113"",""197174"",""0.0-113.0"",""8599403"""
"1854.74,""<p> J'accepte de </p>rÃ©soudre 10 soustractions de tÃªte<p> pour </p>recevoir un casque audio.<p> </p>"",""1"",""999"",""999"",""quest_exp"",""30"",""rÃ©soudre 10 soustractions de tÃªte"",""24"",""recevoir un casque audio."",""20"",""html-button-response"",""114"",""199533"",""0.0-114.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""115"",""199535"",""0.0-115.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""116"",""200037"",""0.0-116.0"",""8599403"""
"1870.65,""<p> J'accepte de </p>courir 1 km sur un tapis roulant<p> pour </p>recevoir un Ã©clair au chocolat.<p> </p>"",""0"",""999"",""999"",""quest_exp"",""31"",""courir 1 km sur un tapis roulant"",""9"",""recevoir un Ã©clair au chocolat."",""10"",""html-button-response"",""117"",""202411"",""0.0-117.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""118"",""202413"",""0.0-118.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""119"",""202915"",""0.0-119.0"",""8599403"""
"2652.7,""<p> J'accepte de </p>faire un trajet debout dans un train bondÃ©<p> pour </p>Ãªtre invitÃ©(e) par des amis Ã  dÃ®ner.<p> </p>"",""0"",""999"",""999"",""quest_exp"",""32"",""faire un trajet debout dans un train bondÃ©"",""5"",""Ãªtre invitÃ©(e) par des amis Ã  dÃ®ner."",""4"",""html-button-response"",""120"",""206071"",""0.0-120.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""121"",""206073"",""0.0-121.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""122"",""206575"",""0.0-122.0"",""8599403"""
"4094.13,""<p> J'accepte de </p>prÃªter mon tÃ©lÃ©phone Ã  un inconnu<p> pour </p>recevoir un DVD au choix sur Internet.<p> </p>"",""0"",""999"",""999"",""quest_exp"",""33"",""prÃªter mon tÃ©lÃ©phone Ã  un inconnu"",""4"",""recevoir un DVD au choix sur Internet."",""18"",""html-button-response"",""123"",""211171"",""0.0-123.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""124"",""211173"",""0.0-124.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""125"",""211675"",""0.0-125.0"",""8599403"""
"2508.15,""<p> J'accepte de </p>laver une dizaine d'assiettes<p> pour </p>recevoir une crÃªpe au sucre.<p> </p>"",""0"",""999"",""999"",""quest_exp"",""34"",""laver une dizaine d'assiettes"",""10"",""recevoir une crÃªpe au sucre."",""14"",""html-button-response"",""126"",""214686"",""0.0-126.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""127"",""214688"",""0.0-127.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""128"",""215190"",""0.0-128.0"",""8599403"""
"4832.57,""<p> J'accepte de </p>prendre la parole en public<p> pour </p>recevoir un jeu de 32 cartes.<p> </p>"",""0"",""999"",""999"",""quest_exp"",""35"",""prendre la parole en public"",""2"",""recevoir un jeu de 32 cartes."",""17"",""html-button-response"",""129"",""220525"",""0.0-129.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""130"",""220528"",""0.0-130.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""131"",""221030"",""0.0-131.0"",""8599403"""
"3322.71,""<p> J'accepte de </p>compter les grains dans un paquet de riz<p> pour </p>recevoir un jeu de 32 cartes.<p> </p>"",""0"",""999"",""999"",""quest_exp"",""36"",""compter les grains dans un paquet de riz"",""19"",""recevoir un jeu de 32 cartes."",""17"",""html-button-response"",""132"",""224854"",""0.0-132.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""133"",""224856"",""0.0-133.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""134"",""225358"",""0.0-134.0"",""8599403"""
"2122.64,""<p> J'accepte de </p>Ã©plucher une dizaine de patates<p> pour </p>voir un enfant sourire.<p> </p>"",""1"",""999"",""999"",""quest_exp"",""37"",""Ã©plucher une dizaine de patates"",""11"",""voir un enfant sourire."",""3"",""html-button-response"",""135"",""227983"",""0.0-135.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""136"",""227985"",""0.0-136.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""137"",""228487"",""0.0-137.0"",""8599403"""
"3234.91,""<p> J'accepte de </p>compter les grains dans un paquet de riz<p> pour </p>recevoir un paquet de cacahuÃ¨tes.<p> </p>"",""1"",""999"",""999"",""quest_exp"",""38"",""compter les grains dans un paquet de riz"",""19"",""recevoir un paquet de cacahuÃ¨tes."",""8"",""html-button-response"",""138"",""232224"",""0.0-138.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""139"",""232226"",""0.0-139.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""140"",""232728"",""0.0-140.0"",""8599403"""
"2305.64,""<p> J'accepte de </p>dÃ©boucher 10 bouteilles Ã  la main<p> pour </p>recevoir un paquet de cacahuÃ¨tes.<p> </p>"",""0"",""999"",""999"",""quest_exp"",""39"",""dÃ©boucher 10 bouteilles Ã  la main"",""14"",""recevoir un paquet de cacahuÃ¨tes."",""8"",""html-button-response"",""141"",""235536"",""0.0-141.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""142"",""235538"",""0.0-142.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""143"",""236039"",""0.0-143.0"",""8599403"""
"2116.7,""<p> J'accepte de </p>remplir une dÃ©claration d'impÃ´ts<p> pour </p>recevoir une huile de massage.<p> </p>"",""1"",""999"",""999"",""quest_exp"",""40"",""remplir une dÃ©claration d'impÃ´ts"",""17"",""recevoir une huile de massage."",""21"",""html-button-response"",""144"",""238658"",""0.0-144.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""145"",""238660"",""0.0-145.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""146"",""239161"",""0.0-146.0"",""8599403"""
"4028.59,""<p> J'accepte de </p>rÃ©sumer un texte d'une page en 5 lignes<p> pour </p>recevoir une grille de loto.<p> </p>"",""0"",""999"",""999"",""quest_exp"",""41"",""rÃ©sumer un texte d'une page en 5 lignes"",""16"",""recevoir une grille de loto."",""19"",""html-button-response"",""147"",""243692"",""0.0-147.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""148"",""243694"",""0.0-148.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""149"",""244196"",""0.0-149.0"",""8599403"""
"6623.66,""<p> J'accepte de </p>laver une dizaine d'assiettes<p> pour </p>recevoir un Ã©clair au chocolat.<p> </p>"",""0"",""999"",""999"",""quest_exp"",""42"",""laver une dizaine d'assiettes"",""10"",""recevoir un Ã©clair au chocolat."",""10"",""html-button-response"",""150"",""251322"",""0.0-150.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""151"",""251324"",""0.0-151.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""152"",""251826"",""0.0-152.0"",""8599403"""
"2029.19,""<p> J'accepte de </p>lire un chapitre du code civil<p> pour </p>recevoir un casque audio.<p> </p>"",""1"",""999"",""999"",""quest_exp"",""43"",""lire un chapitre du code civil"",""21"",""recevoir un casque audio."",""20"",""html-button-response"",""153"",""254357"",""0.0-153.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""154"",""254361"",""0.0-154.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""155"",""254863"",""0.0-155.0"",""8599403"""
"3125.34,""<p> J'accepte de </p>prendre RDV par tÃ©lÃ©phone<p> pour </p>prendre un(e) ami(e) dans ses bras.<p> </p>"",""0"",""999"",""999"",""quest_exp"",""44"",""prendre RDV par tÃ©lÃ©phone"",""6"",""prendre un(e) ami(e) dans ses bras."",""2"",""html-button-response"",""156"",""258491"",""0.0-156.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""157"",""258493"",""0.0-157.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""158"",""258994"",""0.0-158.0"",""8599403"""
"1733.77,""<p> J'accepte de </p>aller nourrir le chat du voisin en son absence<p> pour </p>recevoir un compliment.<p> </p>"",""0"",""999"",""999"",""quest_exp"",""45"",""aller nourrir le chat du voisin en son absence"",""3"",""recevoir un compliment."",""1"",""html-button-response"",""159"",""261231"",""0.0-159.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""160"",""261233"",""0.0-160.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""161"",""261734"",""0.0-161.0"",""8599403"""
"1965.47,""<p> J'accepte de </p>porter deux lourds sacs de courses sur 1 km<p> pour </p>recevoir une huile de massage.<p> </p>"",""1"",""999"",""999"",""quest_exp"",""46"",""porter deux lourds sacs de courses sur 1 km"",""13"",""recevoir une huile de massage."",""21"",""html-button-response"",""162"",""264202"",""0.0-162.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""163"",""264204"",""0.0-163.0"",""8599403"""
"999,""fixation_cross"",""999"",""999"",""999"",""fixation"",""999"",""999"",""999"",""999"",""999"",""html-keyboard-response"",""164"",""264705"",""0.0-164.0"",""8599403"""
"2066.65,""<p> J'accepte de </p>Ã©couter un discours ennuyeux<p> pour </p>recevoir une baguette de pain.<p> </p>"",""0"",""999"",""999"",""quest_exp"",""47"",""Ã©couter un discours ennuyeux"",""1"",""recevoir une baguette de pain."",""7"",""html-button-response"",""165"",""267274"",""0.0-165.0"",""8599403"""
"999,""999"",""999"",""999"",""999"",""fullscreenExp"",""999"",""999"",""999"",""999"",""999"",""fullscreen"",""166"",""267276"",""0.0-166.0"",""8599403"""
